source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.17,1.27,0,4.14,0,0,0,14.44
ofi,64.42,0,0,0,0,0,41.08,407.72
nfc,16.89,0,0,4.06,0,0.01,1,85.28
mfi,50.81,0.06,0,7.22,0.43,1.1,99.81,47.04
icpf,0,0,0,0,0,0,0,0.32
govt,1.85,0,0,0,0,4.74,2.64,0
hh,0,0,0,0,0,0,0,0
row,138.95,3.26,0,141.3,2.39,71.52,0,0
