source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.47,0.01,0.1,0.03,0,0.65,0,1.41
ofi,6.23,0.06,0.01,0.02,0,0.08,0.33,0.13
nfc,0.86,0.05,0.14,0,0,0.53,0.25,4.12
mfi,88.39,0.78,9.4,6.97,0.16,25.61,102.23,155.03
icpf,0.04,0.74,0.12,0,0.07,2.68,0.07,9.02
govt,2.47,0.41,7.14,0.02,0,24.74,4.04,0.88
hh,3.83,1.5,0.89,0.27,0.03,0.82,0,9.86
row,30.57,1.52,51.96,0.87,0.04,267.15,0,0
