source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0.04,0,0,0.56,0,0.69
ofi,0,0,0,0,0,0.02,0,0.06
nfc,0,0,0.03,0,0,0.44,0,0.88
mfi,0,0,0.47,0,0,7.82,0,71.23
icpf,0.04,0,0.06,0,0.02,0.64,0,6.62
govt,0,0,0.02,0,0,10.93,0,12.88
hh,0,0,0.05,0,0,0.54,0,3.12
row,0.38,0,1.15,0.32,0,38.65,0,0
