source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0.02,0,0,0.36,0,0.75
ofi,0,0,0,0,0,0.01,0,0.05
nfc,0,0,0.03,0,0,0.23,0,0.69
mfi,0,0,0.48,0,0,7.86,0,71.41
icpf,0.04,0,0.04,0,0.02,0.51,0,7.03
govt,0,0,0.01,0,0,7.74,0,0.85
hh,0,0,0.04,0,0,0.48,0,3.03
row,0.36,0,1.07,0,0,33.26,0,0
