source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0.15,0,0,0,0,0,0.16,0.08
nfc,1.02,0,0,0,0,0,0,0.16
mfi,1.53,0,0,0.19,0,0.43,0.25,0.03
icpf,0,0,0,0,0,0,0,0
govt,0,0,0,0,0,0.02,0,0
hh,0,0,0,0,0,0,0,0
row,0.6,0,0,0.06,0,0,0,0
