source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,3.38,0,6.57,0.5,0,3.44,0,10.76
ofi,0.79,0,2.45,0,0,0.17,0,9.31
nfc,2.1,0,4.5,0.04,0,1.11,0,3.24
mfi,22.16,0,154.08,16.95,0,48.26,0,160.14
icpf,1.16,0,21.98,0,0,0,0,3.44
govt,0.09,0,1.04,0,0,6.99,0,0.44
hh,0.17,0,0.04,0,0,0,0,11.53
row,13.03,0,59.34,18.27,0,145.61,0,0
