source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0.02,2.12,0.06
nfc,0,0.01,0,0,0,0,0,0.04
mfi,8.95,0.03,0,1.2,0.01,0.28,6.02,45.3
icpf,0,0,0,0,0,0,0,0.03
govt,0,0,0,0.14,0,0,0,0.49
hh,0,0,0,0,0,0,0,0
row,0.44,0.02,0,0.11,0,5.58,0,0
