source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.12,0,0.07,0.03,0.02,0.03,0,0.79
ofi,0.04,0,0.02,0,0,0,0,0
nfc,0.18,0,0,0.01,0,0.02,0,0.22
mfi,1.08,0,0.15,0.12,0,1.79,0,5.65
icpf,0.58,0,1.52,0,0,0.05,0,0.15
govt,0.74,0,0.42,0.02,0,0.49,0,0.54
hh,0.02,0,0,0,0,0.01,0,0
row,1.92,-0.01,9.68,0,0,3.37,0,0
