source,_iv,_mfi,_hh,_row
iv,15.29,0.95,0,42.96
ofi,0.34,0,0,3.29
nfc,4.05,0.02,0,8.05
mfi,0.06,0.01,0,1.01
icpf,13.56,0.29,0,43.48
govt,1.43,0,0,0.87
hh,82.48,0,0,109.42
row,29.03,0.67,0,0
