source,_iv,_mfi,_hh,_row
iv,9.84,0.19,0,32.88
ofi,0.35,0,0,1.07
nfc,3.47,0,0,7.01
mfi,0.08,0.01,0,0.93
icpf,11.83,0.17,0,33.22
govt,0.52,0,0,0.3
hh,66.78,0.07,0,90.8
row,29.15,0.35,0,0
