source,_iv,_mfi,_hh,_row
iv,8.7,7.91,0,38.8
ofi,0.33,0,0,1.89
nfc,3.57,0,0,7.02
mfi,0.06,0.01,0,0.98
icpf,12.96,0.24,0,34.71
govt,0.42,0,0,0.35
hh,81.36,0.5,0,101.84
row,26.15,3.59,0,0
