source,_iv,_mfi,_hh,_row
iv,7.73,6.12,0,37.67
ofi,0.3,0,0,1.35
nfc,3.63,0,0,6.92
mfi,0.06,0.01,0,0.99
icpf,12.6,0.19,0,34.3
govt,0.39,0,0,0.28
hh,73.01,0.89,0,95.93
row,27.96,4.39,0,0
