source,_iv,_mfi,_hh,_row
iv,10.65,1.4,0,45.05
ofi,0.33,0,0,1.63
nfc,3.96,0.02,0,7.81
mfi,0.06,0.01,0,1.06
icpf,13.41,0.28,0,42.85
govt,1.35,0,0,0.85
hh,80.83,0.51,0,102.56
row,27.51,2.43,0,0
