source,_iv,_mfi,_hh,_row
iv,15.62,1.1,0,46.18
ofi,0.33,0,0,2.54
nfc,4.3,0.02,0,10.2
mfi,0.07,0.01,0,0.67
icpf,14.99,0.31,0,45.15
govt,1.51,0,0,0.83
hh,88.52,0.2,0,115.36
row,30.84,0.1,0,0
