source,_iv,_mfi,_hh,_row
iv,8.45,4.27,0,42.47
ofi,0.31,0,0,1.54
nfc,3.76,0.01,0,7.19
mfi,0.06,0.01,0,1
icpf,13.43,0.27,0,40.51
govt,1.26,0,0,0.82
hh,78.53,0.43,0,98.3
row,28.26,3.57,0,0
