source,_iv,_mfi,_hh,_row
iv,8.11,0.66,0,29.38
ofi,0.37,0,0,0.91
nfc,3.55,0.01,0,6.88
mfi,0.09,0.01,0,1.17
icpf,10.71,0.17,0,31.45
govt,0.46,0,0,0.26
hh,62.88,0,0,77.53
row,26.66,0.42,0,0
