source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.1,0,1.25,0.1,0.35,0,0,25.8
ofi,14.45,0,4.31,0.01,1.2,0,0,7.09
nfc,66.83,0,47.02,2.17,7.44,0,0,9.7
mfi,15.58,0,8.57,0.46,1.58,0,0,6.19
icpf,2.96,0,1.03,0.08,0.72,0,0,24.06
govt,16.02,0,4.9,0.4,1.37,0,0,7.3
hh,39.17,0,11.97,0.98,3.34,0,0,26.01
row,206.29,0,32.59,4.89,15.19,0,0,0
