source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.75,0,0.13,0.29,0,0,0,20.51
ofi,3.46,0,0.96,0,0,0,0,8.73
nfc,8.94,0,0.23,0.26,0,0,0,0.24
mfi,1.42,0,0.67,0.24,0,0,0,0.09
icpf,1.62,0,0.04,0.21,0,0,0,0.94
govt,23.36,0,0.63,4.92,0,0,0,18.77
hh,28.46,0,0.74,2.72,0,0,0,5.28
row,56.19,0,0.8,11.4,0,0,0,0
