source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,0,0,0.12,0,0,0,0,14.7
nfc,0.47,0,0.19,0.01,0,0,0,0.12
mfi,0,0,0,0,0.01,0,0,0
icpf,0.31,0,0.02,0.01,0,0,0,0.05
govt,0,0,0,0,0,0,0,0
hh,0.47,0,0.22,0.01,0,0,0,0.02
row,0.27,0,0,4.42,0,0,0,0
