source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,0,0,0.18,0.01,0,0,0,15.32
nfc,0.45,0,0.22,0.02,0,0,0,0.19
mfi,0.01,0,0,0.01,0.01,0,0,0
icpf,0.31,0,0.04,0.01,0,0,0,0.1
govt,0,0,0,0,0,0,0,0
hh,0.45,0,0.41,0.02,0,0,0,0.01
row,0.34,0,0,2.14,0,0,0,0
