source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,5.08,26.57,5.2,0.14,0.29,5.74,0,123.82
ofi,12.79,15.51,8.35,1.45,4.19,0.12,0.13,19.75
nfc,87.18,9.34,4.55,2.38,0.09,0.21,0.09,68.65
mfi,153.05,7.9,26.21,18.8,1.14,89.69,158.38,159.02
icpf,4.83,46.61,8.47,0.3,2.81,5.65,0.12,47.55
govt,20.43,9.37,2.46,0.66,0.08,58.82,22.73,18.34
hh,12.29,43.94,19.11,7.38,0.65,1,0,37
row,123.81,20.03,88.04,19.33,4.43,225.55,0,0
