source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.6,25.87,5.27,0.33,0.33,8.26,0,118.36
ofi,11.44,12.42,6.55,1.98,5.45,1.36,0.21,21.3
nfc,71.21,9.63,4.27,4,0.33,0.21,0.1,64.99
mfi,152.36,9.59,28.45,26.79,0.76,56.49,149.21,196.19
icpf,4.24,46.36,10.91,0.62,3.7,6.17,0.17,44.07
govt,17.27,8.71,2.4,1.2,0.07,33.16,21.17,16.48
hh,11.61,42.29,27.14,4.89,0.34,0.93,0,31.09
row,105.7,19.88,109.98,19.24,3.45,252.89,0,0
