source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.2,22.76,5.85,0.33,0.43,8.37,0,104.15
ofi,11.44,10.67,8.49,1.95,5.31,0.14,0.26,17.83
nfc,84.33,9.24,4.3,2.13,0.32,0.28,0.1,63.07
mfi,155.54,9.17,33.51,24.97,0.79,52.74,144.71,197.77
icpf,4.02,41.99,11.54,0.66,3.57,5.57,0.19,39.86
govt,10.73,7.77,2.4,0.58,0.07,35.77,20.56,9.29
hh,12.05,37.49,30.15,4.54,0.35,1.02,0,27.77
row,95.79,18.06,123.46,19.12,3.57,229.07,0,0
