source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,5.08,27.48,5.2,0.2,0.31,5.64,0,126.86
ofi,12.83,15.49,8.6,1.4,4.26,0.13,0.13,20.75
nfc,87.63,9.89,4.47,2.51,0.09,0.21,0.09,67.18
mfi,156.98,7.97,25.12,17.77,0.55,91.98,159.52,155.52
icpf,4.78,47.27,8.53,0.34,2.67,5.47,0.12,48.73
govt,21.15,9.45,2.47,0.67,0.08,61.4,22.7,17.04
hh,12.28,44.87,18.99,7.46,0.65,1.12,0,38.12
row,123.5,20.02,87.63,20.63,4.48,220.83,0,0
