source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,0.2,0,0,0,0,0,0.02,24.05
nfc,2.96,0,0,0.01,0,0,0.08,0.29
mfi,2.51,0,0,0.49,0,0.1,5.13,9.24
icpf,0,0,0,0,0,0,0.01,0.64
govt,0.02,0,0,0,0,0.01,0,0.22
hh,0.66,0,0,0.08,0,0,0,0
row,2.21,0.08,0,0.06,0.02,0.18,0,0
