source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0.01,0,0,0,0
ofi,0.19,0,0,0,0,0,0.02,24.99
nfc,2.84,0,0,0.01,0,0,0.04,0.26
mfi,2.62,0,0,0.46,0.01,0.14,4.6,8.75
icpf,0,0,0,0,0,0,0.01,3.92
govt,0.03,0,0,0,0,0,0.01,0.22
hh,0.78,0,0,0.07,0,0,0,0
row,1.46,0.03,0,0.32,0.02,0.2,0,0
