source,_iv,_mfi,_hh,_row
iv,14.05,0.6,0,9.54
ofi,1.66,0.03,0,0.83
nfc,5.18,0.05,0,0.88
mfi,0.81,0.02,0,1.14
icpf,24.65,1.29,0,10.2
govt,9.62,0.62,0,60.24
hh,22.27,0.6,0,3.41
row,17.67,0.04,0,0
