source,_iv,_mfi,_hh,_row
iv,8.48,0.56,0,7.78
ofi,1.25,0.12,0,0.83
nfc,3.51,0.19,0,0.51
mfi,0.89,0.03,0,1.24
icpf,18.79,0.87,0,10.68
govt,8.83,0.52,0,50.21
hh,18.26,0.89,0,3.56
row,17.33,0.05,0,0
