source,_iv,_mfi,_hh,_row
iv,14.22,0.66,0,10.71
ofi,1.67,0.05,0,0.91
nfc,5.34,0.12,0,0.78
mfi,0.84,0.03,0,1.16
icpf,25.59,1.17,0,10.71
govt,10.18,0.7,0,63.35
hh,23.62,0.65,0,4.13
row,18.84,0.05,0,0
