source,_iv,_mfi,_hh,_row
iv,9.54,0.58,0,8.08
ofi,1.32,0.07,0,0.87
nfc,4.14,0.25,0,0.78
mfi,1.03,0.02,0,1.04
icpf,21.27,1.06,0,11.09
govt,8.83,0.48,0,58.76
hh,20.1,0.77,0,3.96
row,17.85,0.04,0,0
