source,_iv,_mfi,_hh,_row
iv,10.34,0.67,0,8.79
ofi,1.35,0.03,0,0.71
nfc,5.3,0.21,0,0.55
mfi,0.81,0.02,0,1.07
icpf,22.38,1.04,0,10.28
govt,8.71,0.52,0,59.16
hh,21.19,0.71,0,4.12
row,16.82,0.04,0,0
