source,_iv,_mfi,_hh,_row
iv,15.4,0.54,0,10.18
ofi,1.5,0.02,0,0.91
nfc,5.42,0.16,0,0.73
mfi,0.84,0.02,0,1.16
icpf,25.66,1.15,0,10.33
govt,10,0.61,0,63.52
hh,23.18,0.58,0,3.55
row,18.8,0.04,0,0
