source,_iv,_mfi,_hh,_row
iv,0.41,0.01,0,2.12
ofi,0.03,0,0,0
nfc,0.05,0,0,0.04
mfi,0.01,0,0,0.2
icpf,0.57,0,0,3.25
govt,0,0,0,0
hh,5.18,0.01,0,0.53
row,0.14,0,0,0
