source,_iv,_mfi,_hh,_row
iv,0.41,0.03,0,1.22
ofi,0.11,0,0,0
nfc,0.06,0,0,0.02
mfi,0.12,0,0,0.1
icpf,0.5,0,0,1.96
govt,0,0,0,0
hh,4.45,0.03,0,0.47
row,0.14,0,0,0
