source,_iv,_mfi,_hh,_row
iv,0.44,0.02,0,2.16
ofi,0.04,0,0,0
nfc,0.05,0,0,0.04
mfi,0.01,0,0,0.2
icpf,0.59,0,0,3.32
govt,0,0,0,0
hh,5.16,0.01,0,0.53
row,0.34,0,0,0
