source,_iv,_mfi,_hh,_row
iv,0.39,0.01,0,1.55
ofi,0.12,0,0,0
nfc,0.05,0,0,0.03
mfi,0.02,0,0,0.1
icpf,0.52,0,0,2.37
govt,0,0,0,0
hh,4.64,0.02,0,0.46
row,0.15,0,0,0
