source,_iv,_mfi,_hh,_row
iv,0.38,0.02,0,1.3
ofi,0.11,0,0,0
nfc,0.05,0,0,0.02
mfi,0.04,0,0,0.1
icpf,0.48,0,0,2.13
govt,0,0,0,0
hh,4.46,0.02,0,0.47
row,0.14,0,0,0
