source,_iv,_mfi,_hh,_row
iv,0,0,0,0.56
ofi,0.42,0.03,0,0
nfc,0.06,0,0,0.02
mfi,0.09,0,0,0.03
icpf,0.39,0.01,0,1.36
govt,0,0,0,0
hh,3.52,0.04,0,0.34
row,0.1,0,0,0
