source,_iv,_mfi,_hh,_row
iv,0.47,0.02,0,1.13
ofi,0.12,0,0,0
nfc,0.07,0,0,0.02
mfi,0.05,0,0,0.08
icpf,0.48,0,0,1.78
govt,0,0,0,0
hh,4.36,0.06,0,0.42
row,0.14,0,0,0
