source,_iv,_mfi,_hh,_row
iv,0,0,0,0.44
ofi,0.39,0.03,0,0
nfc,0.06,0,0,0.01
mfi,0,0,0,0.03
icpf,0.38,0.01,0,1.3
govt,0,0,0,0
hh,3.3,0.04,0,0.33
row,0.1,0,0,0
