source,_iv,_mfi,_hh,_row
iv,0.4,0.01,0,2
ofi,0.03,0,0,0
nfc,0.05,0,0,0.04
mfi,0.01,0,0,0.2
icpf,0.55,0,0,3.07
govt,0,0,0,0
hh,5.07,0.02,0,0.53
row,0.13,0,0,0
