source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,7.13,0,0,1.88,0,0,0,713.13
ofi,0.39,0,0,0.04,0,0,0,2.08
nfc,0.16,0,0.01,0.06,0,0,0,0
mfi,0.21,0,0,0.01,0,0,0,1.42
icpf,9.8,0,0.06,0.39,0.02,0,0,69.08
govt,0.04,0,0,11.62,0,0,0,0.32
hh,2.56,0,0.07,0.54,0,0,0,8.98
row,461.62,0,-0.14,0,1.83,0,0,0
