source,_iv,_mfi,_hh,_row
iv,0.02,0,0,0.02
ofi,0.02,0,0,0.05
nfc,0.22,0,0,0.01
mfi,0,0,0,0.34
icpf,0.03,0,0,2.15
govt,0,0,0,0
hh,0.21,0,0,0.3
row,0.14,0,0,0
