source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.09
ofi,0.01,0,0,0
nfc,0.12,0,0,0.01
mfi,0,0,0,0.5
icpf,0.1,0,0,1.55
govt,0,0,0,0
hh,0.12,0,0,0.25
row,0.06,0,0,0
