source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.09
ofi,0.01,0,0,0
nfc,0.11,0,0,0.01
mfi,0,0,0,0.47
icpf,0.09,0,0,1.49
govt,0,0,0,0
hh,0.13,0,0,0.27
row,0.05,0,0,0
