source,_iv,_mfi,_hh,_row
iv,0,0,0,0.08
ofi,0,0,0,0
nfc,0.02,0,0,0.01
mfi,0,0,0,0.24
icpf,0.07,0,0,1.1
govt,0,0,0,0
hh,0.1,0,0,0.17
row,0.05,0,0,0
