source,_iv,_mfi,_hh,_row
iv,0,0,0,0.08
ofi,0,0,0,0
nfc,0.03,0,0,0.01
mfi,0,0,0,0.34
icpf,0.08,0,0,1.17
govt,0,0,0,0
hh,0.1,0,0,0.18
row,0.05,0,0,0
