source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.08
ofi,0,0,0,0
nfc,0.09,0,0,0.01
mfi,0,0,0,0.4
icpf,0.08,0,0,1.43
govt,0,0,0,0
hh,0.12,0,0,0.24
row,0.05,0,0,0
