source,_iv,_mfi,_hh,_row
iv,0,0,0,0.09
ofi,0,0,0,0.02
nfc,0.06,0,0,0.01
mfi,0,0,0,0.62
icpf,0.09,0,0,1.51
govt,0,0,0,0
hh,0.13,0,0,0.26
row,0.05,0,0,0
