source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.29,0.37,0.29,0.12,0,0.03,0,2.73
ofi,3.31,0.13,0,0.03,0,0.09,1.39,0.79
nfc,5.4,0.05,0.01,0.52,0,0.01,0.02,8.4
mfi,17.41,0.02,1.32,1.06,0,16.59,30.38,18.57
icpf,0.21,0.55,1.03,0.04,0,2.11,0.01,9.85
govt,1.53,0,0,0,0,8.56,0.16,1.88
hh,0.69,4.93,0.41,0.44,0,0.08,0,1.45
row,18.71,0.13,5.43,3.16,0.09,25.2,0,0
