source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.29,0.4,0.26,0.13,0,0.03,0,2.81
ofi,3.45,0.03,0,0.03,0,0.1,1.36,0.98
nfc,4.89,0.05,0.01,0.53,0,0.01,0.02,9.15
mfi,17.78,0.01,1.3,1.15,0,17.77,31.34,19.7
icpf,0.21,0.55,0.94,0.04,0,2.09,0.01,9.7
govt,1.51,0,0,0,0,8.89,0.16,1.88
hh,0.69,5.07,0.41,0.52,0,0.06,0,1.38
row,20.38,0.13,5.85,3.21,0.09,23.81,0,0
