source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.03
ofi,0.04,0,0,0.35
nfc,0.69,0,0,0.02
mfi,0.05,0,0,0
icpf,0.01,0,0,0.66
govt,0,0,0,0
hh,0.15,0,0,0.02
row,1.22,0,0,0
