source,_iv,_mfi,_hh,_row
iv,0.05,0,0,0.05
ofi,0.15,0,0,0.17
nfc,0.71,0,0,0.04
mfi,0.02,0,0,0
icpf,0.01,0,0,1.29
govt,0,0,0,0
hh,0.14,0,0,0.04
row,1.13,0,0,0
