source,_iv,_mfi,_hh,_row
iv,0.05,0,0,0.07
ofi,0.21,0,0,0.08
nfc,0.93,0,0,0.06
mfi,0.02,0,0,0
icpf,0.03,0,0,1.81
govt,0,0,0,0
hh,0.14,0,0,0.07
row,1.01,0,0,0
