source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.03
ofi,0.04,0,0,0.6
nfc,0.91,0,0,0.01
mfi,0.05,0,0,0
icpf,0.01,0,0,0.64
govt,0,0,0,0
hh,0.15,0,0,0
row,1.17,0,0,0
