source,_iv,_mfi,_hh,_row
iv,0,0,0,0.05
ofi,0.08,0,0,0.21
nfc,0.37,0,0,0.03
mfi,0.02,0,0,0
icpf,0.01,0,0,1.22
govt,0,0,0,0
hh,0.12,0,0,0.03
row,1.6,0,0,0
