source,_iv,_mfi,_hh,_row
iv,0,0,0,0.08
ofi,0.16,0,0,0.1
nfc,0.52,0,0,0.05
mfi,0.02,0,0,0
icpf,0,0,0,1.28
govt,0,0,0,0
hh,0.12,0,0,0.03
row,1.62,0,0,0
