source,_iv,_mfi,_hh,_row
iv,0.07,0,0,0.07
ofi,0.18,0,0,0.09
nfc,0.88,0,0,0.07
mfi,0.02,0,0,0
icpf,0.03,0,0,1.82
govt,0,0,0,0
hh,0.15,0,0,0.07
row,1.02,0,0,0
