source,_iv,_mfi,_hh,_row
iv,0.05,0,0,0.07
ofi,0.16,0,0,0.06
nfc,0.74,0,0,0.05
mfi,0.02,0,0,0
icpf,0.02,0,0,1.78
govt,0,0,0,0
hh,0.14,0,0,0.07
row,1.13,0,0,0
