source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.04
ofi,0.04,0,0,0.27
nfc,1.02,0,0,0.03
mfi,0.05,0,0,0
icpf,0.01,0,0,1.08
govt,0,0,0,0
hh,0.15,0,0,0
row,1.19,0,0,0
