source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0,0,0.08,0,0.51,0,0.8
ofi,0.14,0,0,0.04,0,0.01,0,0.23
nfc,0.12,0,0.01,0.03,0,0.06,0,46.24
mfi,0.24,0,0.13,0.53,0,3.68,0,14.34
icpf,0.15,0,0,0.12,0,0.11,0,0.44
govt,0.11,0,0,0.01,0,0.76,0,0
hh,0.01,0,0.04,0.16,0,0.11,0,0.59
row,3.35,-0.11,23.89,6.06,0,30.37,0,0
