Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q3,121.43,121.92
nfc,Real economy,2014-Q3,1340.48,1725.42
mfi,Banks,2014-Q3,1014.33,1022.54
ofi,Non-banks,2014-Q3,808.03,825.55
icpf,Non-banks,2014-Q3,329.11,301.69
hh,Real economy,2014-Q3,1179.98,242.49
govt,Real economy,2014-Q3,179.58,566.57
row,row,2014-Q3,5000,5000
