source,_iv,_mfi,_hh,_row
iv,215.83,7.91,0,146.79
ofi,11.27,0.54,0,15.82
nfc,0.53,0.04,0,0.75
mfi,1.45,3.52,0,2.56
icpf,35.15,1.81,0,24.01
govt,0.03,0,0,0
hh,6.66,0.35,0,1.21
row,2560.81,190.55,0,0
