source,_iv,_mfi,_hh,_row
iv,253.47,11.6,0,193.14
ofi,16.58,3.63,0,19.25
nfc,0.02,0,0,0.01
mfi,1.07,4.14,0,4.43
icpf,40.21,1.91,0,27.59
govt,0.12,0,0,0
hh,7.37,0.27,0,1.23
row,3010.96,215.21,0,0
